상가업소번호,키워드,행정동,업종,리뷰,가게명,갯수
MA010120220812016281,서울숲,성수1가제1동,카페,서울숲앞이라 좋아요,커피스미스,7.0
MA010120220812016281,맛있는 커피,성수1가제1동,카페,빵도 부드럽고 맛있어요~ 커피도 맛있네요,커피스미스,5.0
MA010120220812016281,친절한,성수1가제1동,카페,너무 친절하시고 디저트도 너무 맛잇어요^^,커피스미스,3.0
MA010120220803728696,맛있는 삼겹살,성수2가제3동,한식,점심 삼겹살 맛있게 먹고 갑니다.,돼지네생삼겹살,2.0
MA010120220812016281,테라스,성수1가제1동,카페,결혼식 끝나고 테라스 앉아있기 딱 좋아요~~~,커피스미스,2.0
MA010120220812016281,음료,성수1가제1동,카페,에스프레소 맛 준수하고 음료 메뉴가 많아서 좋네요~,커피스미스,2.0
MA010120220812016281,빵,성수1가제1동,카페,빵도 부드럽고 맛있어요~ 커피도 맛있네요,커피스미스,2.0
MA010120220803728696,저렴한,성수2가제3동,한식,25년 전통!!!  저렴하진 않지만  모든 반찬 된장 직접 만드시는곳 !,돼지네생삼겹살,1.0
MA010120220803436410,커피,성수2가제3동,카페,여기 커피 너무 존맛탱 진한 아메리카노 최고 양도 많고 가격도 저렴하고 진짜 최고에요ㅠ ㅠ,커피사피엔스 성수현대테라스점,8.0
MA010120220803436410,맛있는,성수2가제3동,카페,비싸긴했는데 그 값만큼 맛있었습니다,커피사피엔스 성수현대테라스점,6.0
MA010120220803436410,붕어빵,성수2가제3동,카페,겨울철에 붕어빵도 팔아서 좋아용♡,커피사피엔스 성수현대테라스점,6.0
MA010120220803436410,가성비,성수2가제3동,카페,가성비가 좋아 자주 이용합니다,커피사피엔스 성수현대테라스점,5.0
MA010120220803436410,가성비 좋은,성수2가제3동,카페,미니붕어빵 가성비 좋아요 맛있어용,커피사피엔스 성수현대테라스점,4.0
MA010120220803436410,미니 붕어빵,성수2가제3동,카페,미니붕어빵 가성비 좋아요 맛있어용,커피사피엔스 성수현대테라스점,2.0
MA010120220803436410,뉴욕,성수2가제3동,카페,아놔 붕어빵 작지만 너무 맛있어요;; 일반 붕어빵이랑 반죽이 다른거 같음 슈크림도 델리만쥬 쓰신다고 하시네요 짱맛있음  뉴욕초코쿠키가 시그니처 존맛 성수점 사장님이 직접 계발하신 거라고 하네요 사장님도 엄청 친절하심,커피사피엔스 성수현대테라스점,1.0
MA010120220805063744,단체 모임,성수1가제2동,한식,붙어있어서 단체회식하기는 좋겠네요.,돼지맘,2.0
MA010120220803436410,라떼,성수2가제3동,카페,커피도 맛있지만 라떼도 괜찮네요.,커피사피엔스 성수현대테라스점,1.0
MA010120220803436410,맛있는 라떼,성수2가제3동,카페,커피도 맛있지만 라떼도 괜찮네요.,커피사피엔스 성수현대테라스점,1.0
MA010120220808599887,음료,성수1가제2동,카페,테이크아웃 위주의 카페이지만  솔트크림라떼 맛집입니다.  그리고 친절하시고  음료 가격도 합리적이예요    해당 제품은 제공받아 작성한 리뷰입니다.,커피사피엔스 선명스퀘어점,4.0
MA010120220808599887,커피,성수1가제2동,카페,커피 원두가 4가지나 되는곳! 가격대비 원두 퀄리티가 좋은 것 같아요!! 가성비 짱,커피사피엔스 선명스퀘어점,4.0
MA010120220808599887,맛있는,성수1가제2동,카페,디저트랑 음료 모두 맛있고 사장님이 친절하십니다,커피사피엔스 선명스퀘어점,4.0
MA010120220808599887,친절한,성수1가제2동,카페,테이크아웃 위주의 카페이지만  솔트크림라떼 맛집입니다.  그리고 친절하시고  음료 가격도 합리적이예요    해당 제품은 제공받아 작성한 리뷰입니다.,커피사피엔스 선명스퀘어점,3.0
MA010120220808599887,테이크아웃,성수1가제2동,카페,테이크아웃 위주의 카페이지만  솔트크림라떼 맛집입니다.  그리고 친절하시고  음료 가격도 합리적이예요    해당 제품은 제공받아 작성한 리뷰입니다.,커피사피엔스 선명스퀘어점,2.0
MA010120220808599887,맛있는 커피,성수1가제2동,카페,커피 맛있어용~~,커피사피엔스 선명스퀘어점,2.0
MA010120220808599887,쿠키,성수1가제2동,카페,패스오더 첫주문 아메 100원 이벤트 진행중이니까 아메 수혈하러 들리세용♡_♡ 쿠키도 매장에서 직접 만든건데 크기도 대박이고 맛은 더더 대박 존맛탱! 헤이즐 라떼랑 솔트크림라떼도 맛나요!,커피사피엔스 선명스퀘어점,2.0
MA010120220808599887,맛있는 과자,성수1가제2동,카페,맛있어용~~과자들도 항상 감사합니당 :),커피사피엔스 선명스퀘어점,2.0
MA010120220808599887,과자,성수1가제2동,카페,"아보카도 바나나우유~ 저녁 대용으로 주문했는데 걸쭉하고 양도 많고 맛도 너무 달지 않고 딱 좋아요. 포만감 Good~ 항상 과자도 챙겨주시고 사장님, 직원분 다 친절하세요~^^",커피사피엔스 선명스퀘어점,2.0
MA010120220808599887,디저트,성수1가제2동,카페,디저트랑 음료 모두 맛있고 사장님이 친절하십니다,커피사피엔스 선명스퀘어점,2.0
MA010120220812785869,저렴한,성수2가제1동,카페,저렴한데 맛은 밍밍해요,커피베이 성동성수점,4.0
MA010120220812785869,커피,성수2가제1동,카페,커피값이 많이 저렴해요,커피베이 성동성수점,3.0
MA010120220812785869,친절한,성수2가제1동,카페,직원분이 너무 친절하시고 가격도 너무 저렴하고 핸드폰충전 부탁 드렸는데 충전할때는 직원분이 너무 친절하게 응대해주셔서 고마웠습니다,커피베이 성동성수점,2.0
MA010120220812785869,아메리카노,성수2가제1동,카페,아메리카노가 저렴하여 자주 찾는 사무실 근처 커피집,커피베이 성동성수점,2.0
MA010120220812785869,3300원,성수2가제1동,카페,"아이스티 3,300원 근처 돌아다니다가 다리가 너무 아파서 들어갔는데 잘 쉬다 나왔습니다 화장실도 깨끗해요",커피베이 성동성수점,1.0
MA010120220812785869,노트북,성수2가제1동,카페,사장님 카페 망할 것 같아요 아이스아메리카노 한잔 먹고갈 게요 했더니 혹시 노트북 사용하실껀 아니죠 라고 말하시네 요... (진짜 저대로 말함) 방어기제도 아니고 먹고 간...,커피베이 성동성수점,1.0
MA010120220805063744,청결한,성수1가제2동,한식,고기 질로 따지면 성수동에서 제일 좋다고 말씀드리고 싶습니다 맛있는 음식과 청결함 최고의 단골집이예요^^,돼지맘,1.0
MA010120220812785869,대화,성수2가제1동,카페,맛은 나쁘지 않고 대화하기 좋은듯,커피베이 성동성수점,1.0
MA010120220803774487,좋은 분위기,성수1가제2동,분식,화장실이 초큼!!!! 아쉬워요 ㅠㅠ 음식이나 분위기는 캐주얼 하니 괜찮습니다,두남자의개수작,1.0
MA010120220803774487,시끄러운,성수1가제2동,분식,안주가 맛있긴했는데 너무 시끄러워요ㅠㅠ,두남자의개수작,1.0
MA0101202301A0033676,커피,성수1가제2동,카페,커피 맛집!!,커피로 그리는 꿈,38.0
MA0101202301A0033676,맛있는,성수1가제2동,카페,가격 엄청 싸고 맛있어요,커피로 그리는 꿈,24.0
MA0101202301A0033676,맛있는 커피,성수1가제2동,카페,커피가 너무 부드럽고 맛있었어요 가오픈한 날이라고 하시며 고구마칩도 서비스로 하나 더 주시고 짱친절하셔요 원래 리뷰안쓰는데 잘 되시길 바라는 마음에 처음 써봐요! 매장도 깨끗해서 좋았고 모임때문에 갔던건데 편하게 오래 앉아있을 수 있는 곳이었어요,커피로 그리는 꿈,7.0
MA0101202301A0033676,조용한,성수1가제2동,카페,조용한 카페를 찾았네요~회색 건물틈속에 이런 공간이 있었네요~커피도 맛나고 가성비좋은 간식까지~점심 식시 후 커피 한잔!~^^,커피로 그리는 꿈,6.0
MA0101202301A0033676,드립커피,성수1가제2동,카페,2월9일 정식 오픈했답니다. 드립커피 정말 좋아요^^,커피로 그리는 꿈,4.0
MA0101202301A0033676,드립,성수1가제2동,카페,2월 9일 오픈한 카페 성수동에서 조금 한적하게 또 편안하게 이야기나누며 공부할수 있을 것 같아요! 커피도 맛있고 딸기라떼도 맛있었어요! 고구마칩도  대표메뉴는 핸드드립 일요일이 쉰다고 해요!,커피로 그리는 꿈,4.0
MA0101202301A0033676,핸드,성수1가제2동,카페,2월 9일 오픈한 카페 성수동에서 조금 한적하게 또 편안하게 이야기나누며 공부할수 있을 것 같아요! 커피도 맛있고 딸기라떼도 맛있었어요! 고구마칩도  대표메뉴는 핸드드립 일요일이 쉰다고 해요!,커피로 그리는 꿈,4.0
MA0101202301A0033676,분위기,성수1가제2동,카페,조용하고 분위기 좋아요^^,커피로 그리는 꿈,3.0
MA0101202301A0033676,딸기,성수1가제2동,카페,2월 9일 오픈한 카페 성수동에서 조금 한적하게 또 편안하게 이야기나누며 공부할수 있을 것 같아요! 커피도 맛있고 딸기라떼도 맛있었어요! 고구마칩도  대표메뉴는 핸드드립 일요일이 쉰다고 해요!,커피로 그리는 꿈,3.0
MA0101202301A0033676,고구마,성수1가제2동,카페,자색고구마칩 2000 원인데 달지도않고 괜찮아요^^,커피로 그리는 꿈,2.0
MA010120220812362998,커피,성수1가제2동,카페,아인슈페너는 커피기업,커피기업 서울숲점,21.0
MA010120220812362998,맛있는,성수1가제2동,카페,자몽티 맛있긴 한데 너무 달아요 아인슈페너 맛있음,커피기업 서울숲점,21.0
MA010120220812362998,비엔나,성수1가제2동,카페,비엔나 저렴하고 맛은 너무나 굳굳,커피기업 서울숲점,7.0
MA010120220812362998,친절한,성수1가제2동,카페,친절하시구 커피 너머 맛있어요! 커피맛집,커피기업 서울숲점,5.0
MA010120220812362998,크림,성수1가제2동,카페,크림이 엄청 맛있네요..,커피기업 서울숲점,4.0
MA010120220812362998,라떼,성수1가제2동,카페,굿굿!!!! 아인슈페너라떼 ~~~~ 다른메뉴도 먹어볼게용,커피기업 서울숲점,3.0
MA010120220812362998,맛있는 커피,성수1가제2동,카페,고급 커피 싸구 맛있어요,커피기업 서울숲점,3.0
MA010120220812362998,맛집,성수1가제2동,카페,성수에 숨겨진 아인슈페너 맛집,커피기업 서울숲점,3.0
MA010120220812362998,음료,성수1가제2동,카페,음료가ㅡ너무 맛닛어용,커피기업 서울숲점,3.0
MA010120220803638193,시원한,성수2가제3동,한식,김치찌개가 시원하고 맛있어요,두루치기김치찌개,2.0
MA010120220812559669,맛있는,성수1가제2동,카페,맛있ㅇㅓ요,커어피 & 젤라또,13.0
MA010120220812559669,커피,성수1가제2동,카페,아인슈페너 맛집일세  크리미한 크림에 커피맛 좋다 시그니처 메뉴 아몬드 크림라떼도 라떼 덕후가 맛있다며 인정함!,커어피 & 젤라또,10.0
MA010120220812559669,젤라또,성수1가제2동,카페,젤라또 가게 홀 꽤 자리 있어서 좋아요,커어피 & 젤라또,7.0
MA010120220812559669,친절한,성수1가제2동,카페,친절합니다,커어피 & 젤라또,3.0
MA010120220812559669,크림,성수1가제2동,카페,버터바랑 시그니처 에스프레소 녹차 크림라떼 정말 맛있어요!!!!! 매장도 깔끔하고 조용해요~,커어피 & 젤라또,3.0
MA010120220813912335,부드러운 닭,성수2가제1동,패스트푸드,닭도 부드럽고 옛날치킨맛의 정석,둘둘치킨 뚝섬점,1.0
MA010120220812559669,맛있는 디저트,성수1가제2동,카페,젤라또 맛있네요 디저트도 맛있어요,커어피 & 젤라또,2.0
MA010120220812559669,아몬드,성수1가제2동,카페,아인슈페너 맛집일세  크리미한 크림에 커피맛 좋다 시그니처 메뉴 아몬드 크림라떼도 라떼 덕후가 맛있다며 인정함!,커어피 & 젤라또,2.0
MA010120220812559669,라떼,성수1가제2동,카페,버터바랑 시그니처 에스프레소 녹차 크림라떼 정말 맛있어요!!!!! 매장도 깔끔하고 조용해요~,커어피 & 젤라또,2.0
MA010120220812559669,녹차,성수1가제2동,카페,버터바랑 시그니처 에스프레소 녹차 크림라떼 정말 맛있어요!!!!! 매장도 깔끔하고 조용해요~,커어피 & 젤라또,2.0
MA010120220804611115,맛있는,성수2가제3동,한식,음식들 맛있고 수다 떨기 좋아요,캐주얼성수,113.0
MA010120220804611115,와인,성수2가제3동,한식,와인마시기 좋아요,캐주얼성수,74.0
MA010120220804611115,분위기,성수2가제3동,한식,친구들이랑 같이 분위기 내기 좋은 장소에요!! 게다가 조용하고 그래서 애기 나누기에도 좋아요! 특히 치즈플래터에 큐브 치즈랑 블루베리 치즈 살구치즈 진짜 강추에요!!,캐주얼성수,55.0
MA010120220804611115,친절한,성수2가제3동,한식,친절해요,캐주얼성수,36.0
MA010120220804611115,맛있는 음식,성수2가제3동,한식,가게 분위기도 좋고 음식도 맛있었어요 감바스 맛있었습니다!,캐주얼성수,28.0
MA010120220804611115,안주,성수2가제3동,한식,안주 가격 저렴한편 ㅠ 또갈거에여,캐주얼성수,17.0
MA010120220804611115,와인잔,성수2가제3동,한식,분위기나 조명 음악이 너무 좋고 매장도 깨끗하고 와인잔에 낙서도 할 수 있어서 좋은 추억으로 기억될 수 있을 거 같아요!!,캐주얼성수,17.0
MA010120220804611115,피자,성수2가제3동,한식,뇨끼 소스 너무 맛나네용… 페퍼로니 피자도 양파 매운기가 다 빠져서 너무 맛났습니다!! 잘 먹고 갑니당,캐주얼성수,16.0
MA010120220804611115,예쁜,성수2가제3동,한식,인테리어 예쁘고 분위기 좋아여 가격도 합리적인편,캐주얼성수,16.0
MA010120220804611115,좋은 분위기,성수2가제3동,한식,분위기도 좋고 심지어 음식도 맛있어요! 데이트 하기 너무 좋아요 ㅎㅎㅎ,캐주얼성수,15.0
MA010120220810356689,맛있는,성수1가제1동,서양식,너무너무 맛있어요  또 먹고싶은 그런맛이랄까,캐스터네츠 서울숲점,165.0
MA010120220810356689,버거,성수1가제1동,서양식,날도 좋고 기분좋게 버거 먹었어요~~,캐스터네츠 서울숲점,107.0
MA010120220810356689,서울숲,성수1가제1동,서양식,테이크아웃해서 서울숲가기에 너무 좋아요,캐스터네츠 서울숲점,96.0
MA010120220810356689,새우,성수1가제1동,서양식,새우파파야 특이하고맛있었습니다.,캐스터네츠 서울숲점,52.0
