업종,가게명,상가업소번호,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율,리뷰수,wordcloud,barchart,photo,
일식,스시메이 성수점,MA010120220813751348,0,0.22,4.69,0,0,서울특별시 성동구 연무장7길 7-1,성수2가제3동,37.543469,127.05445,98.4,61,https://public.tableau.com/shared/XF87Q7XWS?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/PN6HS3HF2?:display_count=n&:origin=viz_share_link,https://modo-phinf.pstatic.net/20220203_188/1643874324040rBjQN_JPEG/mosaHzOxvh.jpeg,
일식,카카모루 성수점,MA010120220804946579,0,-0.28,8.06,0,0,서울특별시 성동구 연무장5가길 20-1,성수2가제3동,37.543344,127.054912,98.3,59,https://public.tableau.com/shared/KCT8KY45T?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/57T8XB2M6?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/lBh1hn7rzFnHA7at2oo2YQ/m.jpg,
일식,도도한면 성수본점,MA010120220805526791,0,0.45,1.1,0,0,서울특별시 성동구 연무장길 41-17,성수2가제3동,37.543306,127.054042,97.8,90,https://public.tableau.com/shared/JBDPTDN46?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/GB4PQ45Z6?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220602_172/1654163079384aGYla_JPEG/LCH_4161.JPG,
일식,토라식당,MA010120220805539921,0,1.21,11.9,0,0,서울특별시 성동구 연무장7가길 6-1,성수2가제3동,37.542983,127.055098,97.6,42,https://public.tableau.com/shared/ZPYH2F6MP?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/46MNWC3GH?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/fh7rYJxoB1V527qXpz0K3A/m.jpg,
일식,에이돈,MA0101202212A0035359,0,0,0,0,0,서울특별시 성동구 서울숲4길 16-25,성수1가제2동,37.546901,127.04245,100,51,https://public.tableau.com/shared/8KCRSMZD2?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MCTT9XQJ5?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MTFfNTIg%2FMDAxNjgzNzc4MDQ1Mjc4.K2YZMK-WRFQGAGsB1pdy6w0t8Gbvwlr2TcJwOvdCwZog.pbgo3sieVdELVYg5Ug5ab1WN3gbggIUWGaES0T48r90g.JPEG%2FIMG_4017.jpeg,
일식,소년식당,2222,4,-0.29,8.57,24,374,서울특별시 성동구 서울숲6길 17,성수1가제2동,37.547552,127.043551,100,35,https://public.tableau.com/shared/BKY6ZKMHM?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/9PSWB4GXQ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200306_229/1583490098376CoUn8_PNG/98qtilKpdY0q6xNxiAFOedaM.png,
일식,유가츠,MA010120220812810330,4.2,-0.39,12.5,27,561,서울특별시 성동구 서울숲4길 12-7,성수1가제2동,37.547271,127.042235,100,25,https://public.tableau.com/shared/8TP6WHHDS?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/5JGQDX9R9?:display_count=n&:origin=viz_share_link,https://img.siksinhot.com/place/1610581701607044.jpg,
일식,저스트텐동 성수점,MA010120220808615124,0,-0.08,4.35,0,0,서울특별시 성동구 왕십리로4길 28-8,성수1가제2동,37.547115,127.04674,100,23,https://public.tableau.com/shared/QD8ZF6Z9Z?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/665X9RRFB?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230417_39/16817199677127qos9_JPEG/1681710745867.jpg,
일식,스시이치바,MA010120220807153312,0,-0.18,15.79,0,0,서울특별시 성동구 왕십리로14길 8,성수1가제2동,37.549406,127.044829,100,18,https://public.tableau.com/shared/X8F422T8D?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/QQ632TRQF?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200302_95/1583132343928eTJaU_JPEG/ONIUoqGC3MQm3XWy75kJ7FtZ.JPG.jpg,
일식,성수면당,MA010120220804776769,0,-0.59,16.67,0,0,서울특별시 성동구 왕십리로5길 9-16,성수1가제2동,37.546595,127.044061,100,16,https://public.tableau.com/shared/PBM4DWMX7?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MX79QJX9G?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/464739/179982_1629193175346_62338?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",
일식,사흘카레,MA010120220812127711,0,-0.3,14.29,0,0,서울특별시 성동구 상원4길 4,성수1가제2동,37.547339,127.048897,100,7,https://public.tableau.com/shared/BZYY48PFQ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/T2NSGWFF2?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/179982_1467967241455670.jpg,
일식,스시도쿠 더성수,MA0101202301A0053314,0,0,0,0,0,서울특별시 성동구 서울숲6길 13,성수1가제2동,37.547714,127.043064,100,7,https://public.tableau.com/shared/CQ4TG3Q47?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/62JG3DZ8D?:display_count=n&:origin=viz_share_link,https://naverbooking-phinf.pstatic.net/20230411_146/16812014017705vVoG_JPEG/KakaoTalk_20230408_144039631_17.jpg,
일식,유메이규,MA010120220810486434,0,-0.2,25,0,0,서울특별시 성동구 왕십리로4길 13-1,성수1가제2동,37.546087,127.045875,100,4,https://public.tableau.com/shared/39NCYPG3P?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/CFGT44TQN?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/k2kKrV4DQKHAM9Hx6lOldQ/m.jpg,
일식,미쁘동 서울숲,MA010120220809957113,0,-0.17,6.67,0,0,서울특별시 성동구 서울숲2길 11-12,성수1가제2동,37.547554,127.040117,98.3,60,https://public.tableau.com/shared/PN6QP4GZX?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/YF9QYPN54?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230417_114%2F1681710796893JkLyf_JPEG%2F1681563742056.jpg,
일식,메시,MA010120220806708377,0,0.65,13.95,0,0,서울특별시 성동구 상원2길 3,성수1가제2동,37.546025,127.049382,97.7,43,https://public.tableau.com/shared/68CN939PT?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/HX2Z6QG9F?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA1MjRfMTc3%2FMDAxNjg0OTM1MzAwNDg2.CZNYAGToIDAhZaEUvlzkDWoagSYcI1LIS2r3LBSEzOUg.xvgEKR8P-6duquF1lorY5xntLnmR25yfRAg2l804dvog.JPEG.eve_1224_%2FP20230520_171048616_663D8F15-3E82-4C45-86B0-E90BDF7C74C1.jpg,
일식,스시오오모토,MA010120220812889719,4.4,-0.27,12.12,11,557,서울특별시 성동구 상원1길 39-1,성수1가제2동,37.546976,127.046842,97,33,https://public.tableau.com/shared/WGCSHRJCP?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/K8FB895D6?:display_count=n&:origin=viz_share_link,https://dcimg4.dcinside.co.kr/viewimage.php?id=22b0d12de4c13d&no=24b0d769e1d32ca73deb84fa11d028312df59e65a1669310d97d6b8664a4ed8b66d9915910a6b25f53d2fe838e8c08f03412d4143ef4c55a3764a6a1b6ab2c544225,
일식,소바마에,MA010120220803266109,4.4,-0.14,6.67,9,269,서울특별시 성동구 왕십리로4길 26-20,성수1가제2동,37.546814,127.04701,96.9,32,https://public.tableau.com/shared/6572X329W?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/6NBTZWT2Q?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/2ap41Rp6qt7czc5O2EdRuQ/m.jpg,
일식,온센 성수점,MA010120220803090711,4.4,0.33,25,7,0,서울특별시 성동구 왕십리로14길 12-1,성수1가제2동,37.548989,127.045125,96.9,32,https://public.tableau.com/shared/Y4DXND62C?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/FSN5PJB9Z?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230421_221/1682038004569SI41n_JPEG/%B0%A1%C0%DA%B9%CC%C5%D9%B5%BF.jpg,
일식,윤경,MA010120220814270514,0,0.14,8.33,0,0,서울특별시 성동구 아차산로 3,성수1가제2동,37.548377,127.045397,95.8,24,https://public.tableau.com/shared/2TSJ4DJGW?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/8T2QJ8KZ6?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_185%2F1676854955735ApTXJ_JPEG%2F0427%25C0%25B1%25B0%25E63460-14.jpg,
일식,마구로쇼쿠도,2216,4,0.4,9.52,0,2795,서울특별시 성동구 상원2길 1,성수1가제2동,37.546039,127.049247,95.2,21,https://public.tableau.com/shared/5PSWKNR74?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/KCK6K3ZMY?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/ypslKg-RyPBw0MBx_3jQJg/m.jpg,
일식,핫쵸 성수점,2209,4.3,0,1.77,0,39,서울특별시 성동구 왕십리로5길 9-20,성수1가제2동,37.546461,127.044036,94.3,106,https://public.tableau.com/shared/JRYRBC7J4?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/N6MPDBJB3?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230411_134/1681199462877FBxyE_JPEG/_%B9%EC1024_1.jpg,
일식,훈연,MA010120220811954526,0,0.45,12.68,0,0,서울특별시 성동구 서울숲4길 22-7,성수1가제2동,37.546985,127.043286,88.7,71,https://public.tableau.com/shared/692W665TB?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/QRFH7BJ7B?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230109_67%2F1673246063840CWJFP_JPEG%2F322650645_680772093755201_2543270718212935051_n.jpg,
일식,소바짐,MA010120220809649606,0,2,33.33,0,0,서울특별시 성동구 성수일로11길 6-1,성수1가제2동,37.548995,127.050782,83.3,6,https://public.tableau.com/shared/WMQB698PC?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/SDMGYT4MM?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200223_267/1582441026987mBPJD_JPEG/7RqdsOsUJHjvWDnKr8FNEaTl.jpg,
일식,멘야코노하 성수,MA010120220803277142,4,0.06,18.35,14,193,서울특별시 성동구 왕십리로4길 10-1,성수1가제1동,37.545638,127.045868,100,53,https://public.tableau.com/shared/Y72G9HYCB?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/G8MRN4SFD?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/RSmd9fslFAyEW8wlWqeV-A/m.jpg,
일식,밤토리,MA0101202302A0093151,0,5.67,5,0,0,서울특별시 성동구 왕십리로4길 10-9,성수1가제1동,37.545703,127.046155,100,20,https://public.tableau.com/shared/4XD4ZJ5YX?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/NR36R6RD2?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA2MDFfNDkg%2FMDAxNjg1NjI2MjExMzY5.fzjRYFAjKSdlyRR-jHF27kJS3bz23OBNXA0Fc6y3Y6Yg.3cEX2wx9xuWe3_qZDP16ciNFgopJjdwI0Rz1GBkYcFEg.JPEG%2Fimage.jpg,
일식,이로우,MA010120220814002400,0,-0.32,5.26,0,0,서울특별시 성동구 연무장길 12,성수1가제1동,37.543728,127.050821,100,19,https://public.tableau.com/shared/ZTFZ9MZRS?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/25PCH6CH7?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/Uu4BsalUQNFjYn2RMXfCBQ/m.jpg,
일식,퍼니주,MA010120220803771619,0,0.18,15.38,0,0,서울특별시 성동구 왕십리로4길 3,성수1가제1동,37.545679,127.045238,100,13,https://public.tableau.com/shared/DZPK7QFGZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/Q2FTW8SBD?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220424_53%2F1650784388654QTay5_JPEG%2F20210821_193003.jpg,
일식,스시포레,MA010120220804498989,0,-0.67,14.29,0,0,서울특별시 성동구 뚝섬로1길 31,성수1가제1동,37.544092,127.046459,100,7,https://public.tableau.com/shared/N985G82NQ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/NHSX4SR94?:display_count=n&:origin=viz_share_link,https://i.pinimg.com/originals/4f/ed/15/4fed15be57764a3ee7d5428e619fcb1d.jpg,
일식,스시라온,MA010120220804373235,0,0.25,20,0,0,서울특별시 성동구 성수일로 10,성수1가제1동,37.541278,127.048828,100,5,https://public.tableau.com/shared/ZNHCG6J6X?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/FK2MZKS7Q?:display_count=n&:origin=viz_share_link,https://cdn.myportfolio.com/a36cb148-7c13-40ed-b616-2e311686978e/d674786d-aec2-4439-aa98-8a4d9f3cf7f7_rw_1920.jpg?h=d671e36d5d2fffac1ac1d1199b8bbd32,
일식,스시모리,MA0101202211A0030257,0,4,0,0,0,서울특별시 성동구 왕십리로 83-21,성수1가제1동,37.543871,127.044147,100,5,https://public.tableau.com/shared/Y2RD697Q3?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/SQQ32QX56?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221130_238%2F1669784188337F0QTk_JPEG%2FKakaoTalk_20221130_134640032_02.jpg,
일식,새촌식탁,MA010120220811853786,0,-0.57,0,0,0,서울특별시 성동구 성수일로1길 16,성수1가제1동,37.542144,127.046904,100,3,https://public.tableau.com/shared/3QYPH6C27?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/YJ3ZCSHSH?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220829_46/1661759886353iuxfn_JPEG/KakaoTalk_20220829_165716375_02.jpg,
일식,이키가이,MA010120220806030722,0,3.89,4.55,0,0,서울특별시 성동구 뚝섬로 341-18,성수1가제1동,37.540959,127.048562,98.9,88,https://public.tableau.com/shared/JN5JWTNRZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/D88RBY5G4?:display_count=n&:origin=viz_share_link,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/hostedimages/1605964097i/30408075._SY540_.png,
일식,정돈 성수점,MA010120220803238646,4.3,-0.39,16,0,125,서울특별시 성동구 왕십리로 83-21,성수1가제1동,37.543871,127.044147,98.2,57,https://public.tableau.com/shared/7MWCZ2ZBH?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MKJSWZX89?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/JyfTdIHXOzROHV5om5ibqw/m.jpg,
일식,모모야 성수점,MA010120220805705118,0,-0.7,12.5,0,0,서울특별시 성동구 왕십리로 50,성수1가제1동,37.541888,127.044911,97.3,37,https://public.tableau.com/shared/9YS4BHX85?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/3XH64FH7W?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20191114_192/1573717424431sCyo0_JPEG/wub5GziHmZmLlgUiKiJhuPIG.jpg,
일식,록멘,MA010120220814076696,0,0.59,17.78,0,0,서울특별시 성동구 성수일로3길 2,성수1가제1동,37.542115,127.048554,95.3,43,https://public.tableau.com/shared/RRK46R3HB?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/82QJB3HGH?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/sUJKT8rN3n7Sz5ErCwTBHw/m.jpg,
일식,성수 수집,MA010120220814052288,4.5,0.82,5,0,375,서울특별시 성동구 성수일로1길 10,성수1가제1동,37.541887,127.047566,95,20,https://public.tableau.com/shared/FWGTFSTGC?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/7CBGRQRJB?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/iI8B2-xO4s4ffWxDBV338g/m.jpg,
일식,라무라 성수,MA010120220803439620,4.1,-0.14,10.19,0,59,서울특별시 성동구 성수이로12길 8,성수2가제1동,37.539823,127.055999,100,75,https://public.tableau.com/shared/W3G2FFPK7?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/PDHPC3P8K?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/s62v6QvjkafTGhXmG9HJWA/m.jpg,
일식,기후,MA010120220814367917,0,0.56,41.43,0,0,서울특별시 성동구 성수이로 66,성수2가제1동,37.540617,127.056131,100,70,https://public.tableau.com/shared/ZB5BSGFSX?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/Q7MQ9DBXT?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220407_165%2F1649337588378FLUVA_JPEG%2FC83B5FD0-27E0-4EFC-8D5A-FAAC557FB1EB.jpeg,
일식,성수일구,MA010120220804535918,0,-0.64,11.11,0,0,서울특별시 성동구 성덕정17길 3-1,성수2가제1동,37.537657,127.055179,100,9,https://public.tableau.com/shared/TDYC734RK?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/3PN9R89GY?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/UxVfXh5Y0Z5cbVY7AArQBw/m.jpg,
일식,금금 성수점,MA010120220813834413,3.9,-0.1,2.33,0,169,서울특별시 성동구 성수이로12길 11,성수2가제1동,37.539834,127.056661,95.3,43,https://public.tableau.com/shared/NY9DSGMNZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/W4QFQCB67?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220310_25/16468729889935Fo8b_JPEG/%B5%E9%B1%FA%BC%F6%B6%F5.JPG,
일식,코치,MA010120220811918808,4.2,-0.56,7.14,0,166,서울특별시 성동구 성덕정17길 11,성수2가제1동,37.538251,127.055149,92.9,14,https://public.tableau.com/shared/NJY4P7387?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/QJMYCS9KS?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MjdfMTAx%2FMDAxNjg1MTU3ODA5MTI4.pcYT9I8IRs3O0EmP9xDTX8rCgcDQt2RTf9ZL_bxUdS8g.w-S7W4Hp_DkwRM6ou5zTs88tDQAwYOUsd-FkhEdCflsg.JPEG%2F1684408833505.jpg,
일식,아타리,MA010120220811991889,3.7,-0.41,15.38,0,338,서울특별시 성동구 성덕정19길 13,성수2가제1동,37.537559,127.056674,92.3,13,https://public.tableau.com/shared/FYX4MMHMD?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/T3K79NWM7?:display_count=n&:origin=viz_share_link,https://ccimg.hellomarket.com/images/2022/item/10/05/19/5240896_5339907_1.jpg?size=s6,
일식,쿠시범,MA010120220803849866,0,-0.27,0,0,0,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,90.9,11,https://public.tableau.com/shared/DKFZ4P4CK?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/4XRXFNXF7?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200722_223/1595394022110wxgzO_JPEG/75818KBxs3HhM4WXWjMDLT1e.jpg,
일식,성수초밥 성수점,MA010120220808040856,0,-0.44,18.18,0,0,서울특별시 성동구 성수이로7길 1,성수2가제1동,37.5395,127.054923,90,10,https://public.tableau.com/shared/25SQP5GWG?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/M4F5MPDBM?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_8%2F1657967889830MTSlx_JPEG%2FScreenshot_20220716-193753_KakaoTalk.jpg,
