상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220803775723,라성천사,일식,0.0,-0.56,36.36,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220805320756,키보우 라멘,일식,0.0,0.0,33.33,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA0101202212A0014491,유니드카페,카페,0.0,9.5,57.14,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA0101202302A0069364,커피사피엔스 성수우림점,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,0.0
MA010120220802210796,깡통집,한식,0.0,0.0,20.0,0,0,서울특별시 성동구 광나루로6길 49,성수2가제3동,37.546208,127.064755,100.0
MA010120220813577666,다담,한식,0.0,0.0,100.0,0,0,서울특별시 성동구 광나루로8길 10,성수2가제3동,37.547307,127.063614,100.0
MA010120220804394688,다모아뷔페,한식,0.0,0.0,37.5,0,0,서울특별시 성동구 광나루로8길 11,성수2가제3동,37.547761,127.063947,87.5
MA010120220813262707,아재커피 성수2가점,카페,0.0,0.08,62.96,0,0,서울특별시 성동구 광나루로8길 12,성수2가제3동,37.547452,127.063914,100.0
MA010120220812133707,카페바로,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 동일로 133,성수2가제3동,37.544407,127.064913,75.0
MA010120220808110529,동강,중식,0.0,0.83,18.18,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
MA010120220808196645,그린웰빙한식부페,한식,0.0,0.0,40.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
MA010120220809816606,포보스,동남아시아,0.0,-0.38,25.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,87.5
MA010120220811851843,본가큰댁설렁탕 성수점,한식,0.0,0.86,53.85,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
MA010120220803770215,양평서울해장국큰아들집 성동세무서점,한식,0.0,-0.7,33.33,0,0,서울특별시 성동구 동일로 173,성수2가제3동,37.547716,127.066802,100.0
MA010120220809927038,교촌치킨 성수1호점,패스트푸드,0.0,-0.7,66.67,0,0,서울특별시 성동구 동일로 41,성수2가제1동,37.536933,127.060578,100.0
MA010120220810299735,마누,카페,0.0,0.14,0.0,0,0,서울특별시 성동구 동일로 75-18,성수2가제1동,37.540108,127.062217,100.0
MA0101202302A0081609,닷성수,서양식,0.0,0.0,0.0,0,0,서울특별시 성동구 동일로 75-18,성수2가제1동,37.540108,127.062217,100.0
MA010120220803759424,청진동해장국 성수점,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 동일로 79,성수2가제1동,37.540004,127.062502,0.0
MA010120220803762568,참나무로 바베큐,주점,0.0,0.1,36.36,0,0,서울특별시 성동구 동일로 83,성수2가제3동,37.540361,127.062632,90.9
MA010120220804164885,와규오감,한식,0.0,-0.11,62.5,0,0,서울특별시 성동구 동일로 83,성수2가제3동,37.540361,127.062632,100.0
MA010120220813403903,모어,서양식,0.0,-0.33,0.0,0,0,서울특별시 성동구 둘레11길 26,성수2가제1동,37.53762,127.053179,100.0
MA010120220813154275,일호빵,카페,0.0,0.88,50.0,0,0,서울특별시 성동구 둘레15길 11,성수2가제1동,37.535766,127.055491,100.0
MA010120220803745466,참숯나라갈비마을,한식,0.0,0.5,33.33,0,0,서울특별시 성동구 둘레15길 11,성수2가제1동,37.535766,127.055491,100.0
MA010120220814185091,올로,카페,0.0,-0.26,10.0,0,0,서울특별시 성동구 둘레15길 22,성수2가제1동,37.536758,127.055587,95.0
MA010120220809136599,큰맘할매순대국 성수동점,한식,0.0,0.4,0.0,0,0,서울특별시 성동구 둘레15길 24,성수2가제1동,37.536883,127.055606,100.0
MA0101202210A0023610,HBC coffee,카페,0.0,-0.74,41.67,0,0,서울특별시 성동구 둘레15길 4-1,성수2가제1동,37.535123,127.055472,100.0
MA010120220805512020,가내수공업고깃집,한식,0.0,0.0,16.67,0,0,서울특별시 성동구 둘레1길 12,성수1가제1동,37.538507,127.046184,83.3
MA010120220800925586,해리커피,카페,0.0,11.5,46.15,0,0,서울특별시 성동구 둘레1길 2,성수1가제1동,37.537638,127.045662,100.0
MA010120220811491208,최가식당,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 둘레9가길 36,성수1가제1동,37.537762,127.050531,0.0
MA010120220806866823,우디집,카페,0.0,0.1,9.09,0,0,서울특별시 성동구 둘레9길 17,성수1가제1동,37.53776,127.051014,90.9
MA010120220808054119,성수동골룸 서울숲 해산물 포장마차,주점,0.0,-0.5,33.33,0,0,서울특별시 성동구 뚝섬로 312,성수1가제1동,37.541242,127.045629,100.0
MA010120220806483762,카페 스밍 스튜디오,카페,0.0,0.12,10.0,0,0,서울특별시 성동구 뚝섬로 317,성수1가제1동,37.541365,127.04625,88.9
MA010120220801698349,산내골칼국수,한식,0.0,-0.26,21.43,0,0,서울특별시 성동구 뚝섬로 321,성수1가제1동,37.541242,127.046647,92.9
MA010120220803779659,성수우동,분식,0.0,0.08,63.83,0,0,서울특별시 성동구 뚝섬로 337,성수1가제1동,37.540692,127.048436,100.0
MA010120220803757129,뚝섬생고기,한식,0.0,0.0,50.0,0,0,서울특별시 성동구 뚝섬로 338,성수1가제1동,37.540349,127.048249,83.3
MA010120220809278279,아후 Ahoo,카페,0.0,0.12,10.34,0,0,서울특별시 성동구 뚝섬로 341-18,성수1가제1동,37.540959,127.048562,100.0
MA0101202301A0071616,렌게,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 뚝섬로 341-18,성수1가제1동,37.540959,127.048562,100.0
MA010120220806030722,이키가이,일식,0.0,3.89,4.55,0,0,서울특별시 성동구 뚝섬로 341-18,성수1가제1동,37.540959,127.048562,98.9
MA010120220803763571,100회,한식,0.0,0.0,33.33,0,0,서울특별시 성동구 뚝섬로 341-8,성수1가제1동,37.540731,127.048665,66.7
MA010120220805451667,타코마이너,서양식,0.0,-0.12,28.57,0,0,서울특별시 성동구 뚝섬로 358,성수1가제1동,37.539873,127.050476,100.0
MA010120220811770570,CAFE FLARES,카페,0.0,0.75,14.29,0,0,서울특별시 성동구 뚝섬로 358,성수1가제1동,37.539873,127.050476,100.0
MA010120220803747621,왕십리정곱창 성수점,한식,0.0,1.1,9.52,0,0,서울특별시 성동구 뚝섬로 360-5,성수1가제1동,37.539739,127.050726,100.0
MA010120220810598185,울림,한식,0.0,-0.29,37.04,0,0,서울특별시 성동구 뚝섬로 377,성수2가제1동,37.54002,127.052908,95.5
MA010120220812643459,도토리편백집 이마트성수점,한식,0.0,-0.5,16.67,0,0,서울특별시 성동구 뚝섬로 379,성수2가제1동,37.53993,127.053494,100.0
MA010120220808420469,밀단지,한식,0.0,-0.38,10.0,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100.0
MA010120220812625074,더벤티 성수카페거리점,카페,0.0,0.17,53.49,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100.0
MA010120220802166618,병천순대국 성수점,한식,0.0,0.5,20.0,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100.0
MA010120220803225900,진짜배기명태촌 서울성수점,한식,0.0,-0.6,55.56,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100.0
MA010120220804103628,육품,한식,0.0,-0.47,40.91,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100.0
MA010120220803742962,명국수,한식,0.0,0.43,33.33,0,0,서울특별시 성동구 뚝섬로 385-40,성수2가제1동,37.539486,127.054671,100.0
MA010120220803921999,오부대찌개,한식,0.0,0.22,41.67,0,0,서울특별시 성동구 뚝섬로 385-40,성수2가제1동,37.539486,127.054671,100.0
MA010120220804201549,힘이나는커피생활 성수2호점,카페,0.0,0.36,73.68,0,0,서울특별시 성동구 뚝섬로 385-40,성수2가제1동,37.539486,127.054671,98.1
MA010120220803779926,한촌설렁탕 성수뚝도점,한식,0.0,-0.52,37.5,0,0,서울특별시 성동구 뚝섬로 389,성수2가제1동,37.539242,127.054047,100.0
MA010120220813213284,명동할머니국수 성수카페거리점,한식,0.0,-0.14,33.33,0,0,서울특별시 성동구 뚝섬로 390,성수2가제1동,37.538945,127.053915,100.0
MA0101202209A0040113,원스카페,카페,0.0,-0.1,50.0,0,0,서울특별시 성동구 뚝섬로 390,성수2가제1동,37.538945,127.053915,100.0
MA010120220812216993,어촌횟집,한식,0.0,0.33,25.0,0,0,서울특별시 성동구 뚝섬로 392,성수2가제1동,37.538874,127.054206,100.0
MA010120220814346895,또래오래 성수점,패스트푸드,0.0,-0.75,33.33,0,0,서울특별시 성동구 뚝섬로 392,성수2가제1동,37.538874,127.054206,66.7
MA010120220808033857,리타르단도,서양식,0.0,0.08,0.0,0,0,서울특별시 성동구 뚝섬로 393,성수2가제1동,37.539079,127.054486,100.0
MA010120220810877256,빽다방 성수뚝도점,카페,0.0,-0.32,37.93,0,0,서울특별시 성동구 뚝섬로 395,성수2가제1동,37.539039,127.054709,96.0
MA010120220803298100,음악창고 LP BAR,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 뚝섬로 395,성수2가제1동,37.539039,127.054709,100.0
MA010120220803778115,착한족발 성수점,한식,0.0,-0.67,0.0,0,0,서울특별시 성동구 뚝섬로 396,성수2가제1동,37.538779,127.054544,100.0
MA010120220809811113,소나무커피,카페,0.0,-0.33,50.0,0,0,서울특별시 성동구 뚝섬로 400,성수2가제1동,37.538508,127.054997,100.0
MA010120220800387572,샹도르본사직영점,카페,0.0,-0.14,42.31,0,0,서울특별시 성동구 뚝섬로 400,성수2가제1동,37.538508,127.054997,100.0
MA010120220804401473,중국관,중식,0.0,-0.25,33.33,0,0,서울특별시 성동구 뚝섬로 404,성수2가제1동,37.538578,127.055376,100.0
MA0101202209A0071849,봉봉디저트카페,카페,0.0,-0.3,14.29,0,0,서울특별시 성동구 뚝섬로 404,성수2가제1동,37.538578,127.055376,95.2
MA010120220813316390,싹쓰리곱창,한식,0.0,0.54,15.0,0,0,서울특별시 성동구 뚝섬로 408,성수2가제1동,37.538479,127.055894,100.0
MA010120220803573880,브로벨커피,카페,0.0,2.67,18.18,0,0,서울특별시 성동구 뚝섬로 413,성수2가제1동,37.538607,127.056412,100.0
MA010120220809795805,브레드온,카페,0.0,0.14,25.0,0,0,서울특별시 성동구 뚝섬로 420,성수2가제1동,37.538183,127.057024,100.0
MA010120220803771324,홍정원,중식,0.0,-0.33,37.5,0,0,서울특별시 성동구 뚝섬로 426,성수2가제1동,37.537936,127.057802,87.5
MA010120220810021566,단과자,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 뚝섬로 430,성수2가제1동,37.537879,127.058142,0.0
MA0101202212A0015036,피자알볼로 성수점,패스트푸드,0.0,0.0,25.0,0,0,서울특별시 성동구 뚝섬로 430-1,성수2가제1동,37.537831,127.058291,100.0
MA010120220807710370,잭슨피자 성수점,패스트푸드,0.0,-0.33,16.67,0,0,서울특별시 성동구 뚝섬로 442,성수2가제1동,37.537474,127.059481,100.0
MA010120220811859473,써니눅,서양식,0.0,-0.31,5.56,0,0,서울특별시 성동구 뚝섬로11길 21,성수2가제1동,37.540042,127.056247,100.0
MA010120220806821972,용싸롱,서양식,0.0,0.0,33.33,0,0,서울특별시 성동구 뚝섬로13길 32-1,성수2가제1동,37.541112,127.05787,100.0
MA010120220802994644,바위파스타바 성수,서양식,0.0,2.0,0.0,0,0,서울특별시 성동구 뚝섬로15길 27,성수2가제1동,37.539137,127.061566,100.0
MA010120220812522575,리브릭,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 뚝섬로15길 29,성수2가제1동,37.539186,127.061683,100.0
MA010120220810115852,야페,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 뚝섬로17가길 48,성수2가제1동,37.540737,127.059523,0.0
MA010120220805454695,성수오오,서양식,0.0,-0.56,0.0,0,0,서울특별시 성동구 뚝섬로1가길 27,성수1가제1동,37.541977,127.047809,100.0
MA010120220810159202,더카페 서울숲역점,카페,0.0,0.03,47.22,0,0,서울특별시 성동구 뚝섬로1길 25,성수1가제1동,37.54364,127.046397,94.1
MA010120220800404869,차이나플레인 서울숲점,중식,0.0,-0.28,20.0,0,0,서울특별시 성동구 뚝섬로1길 25,성수1가제1동,37.54364,127.046397,91.3
MA010120220804498989,스시포레,일식,0.0,-0.67,14.29,0,0,서울특별시 성동구 뚝섬로1길 31,성수1가제1동,37.544092,127.046459,100.0
MA010120220805063744,돼지맘,한식,0.0,1.0,0.0,0,0,서울특별시 성동구 뚝섬로1길 55,성수1가제2동,37.546077,127.047511,100.0
MA010120220813888140,더존푸드,한식,0.0,-0.5,25.0,0,0,서울특별시 성동구 뚝섬로1길 63,성수1가제2동,37.546708,127.047719,100.0
MA010120220805803862,로우키,카페,0.0,-0.02,14.61,0,0,서울특별시 성동구 뚝섬로1나길 5,성수1가제1동,37.544471,127.047778,97.9
MA010120220803739117,가마솥추어탕,한식,0.0,0.8,44.44,0,0,서울특별시 성동구 뚝섬로4길 11,성수1가제1동,37.539254,127.050075,100.0
MA010120220813167971,하피,카페,0.0,-0.38,16.67,0,0,서울특별시 성동구 뚝섬로5길 11,성수1가제1동,37.541115,127.050626,100.0
MA010120220811669601,포도젝트,주점,0.0,-0.17,7.69,0,0,서울특별시 성동구 뚝섬로7길 7-1,성수2가제1동,37.539038,127.056397,98.1
MA010120220812170721,오스테리아 로에로,서양식,0.0,-0.7,0.0,0,0,서울특별시 성동구 뚝섬로9길 13-1,성수2가제1동,37.539483,127.056395,100.0
MA010120220809232373,"여기 런던 Here, london",서양식,0.0,-0.45,13.64,0,0,서울특별시 성동구 뚝섬로9길 16,성수2가제1동,37.539671,127.056432,100.0
MA010120220805038475,위스위츠,카페,0.0,1.44,4.44,0,0,서울특별시 성동구 뚝섬로9길 16,성수2가제1동,37.539671,127.056432,97.7
MA010120220814180677,우시야 성수점,한식,0.0,-0.13,0.0,0,0,서울특별시 성동구 뚝섬로9길 3,성수2가제1동,37.538586,127.056796,100.0
MA010120220808419969,파라디,주점,0.0,0.0,28.57,0,0,서울특별시 성동구 뚝섬로9길 3-1,성수2가제1동,37.53868,127.056755,100.0
MA010120220804576153,하우트제곱,분식,0.0,0.52,0.0,0,0,서울특별시 성동구 뚝섬로9길 3-1,성수2가제1동,37.53868,127.056755,100.0
MA010120220808614235,평이담백뼈칼국수 성수점,한식,0.0,-0.05,9.26,0,0,서울특별시 성동구 상원10길 10,성수1가제2동,37.549371,127.049049,94.2
MA010120220803728195,김종욱 커피,카페,0.0,-0.43,0.0,0,0,서울특별시 성동구 상원10길 16,성수1가제2동,37.549603,127.049529,100.0
MA010120220812816297,피카워크샵,카페,0.0,-0.56,50.0,0,0,서울특별시 성동구 상원10길 23,성수1가제2동,37.55028,127.050317,100.0
MA010120220803395347,르셀,카페,0.0,-0.4,35.29,0,0,서울특별시 성동구 상원10길 25,성수1가제2동,37.550326,127.050414,100.0
MA010120220812429992,시치미,한식,0.0,1.25,55.56,0,0,서울특별시 성동구 상원10길 3,성수1가제2동,37.549211,127.048379,88.9
MA010120220803777818,노랑통닭 성수점,패스트푸드,0.0,-0.42,45.45,0,0,서울특별시 성동구 상원10길 3,성수1가제2동,37.549211,127.048379,100.0
MA010120220808413795,햄찌와베찌 뚝섬점,한식,0.0,0.57,18.18,0,0,서울특별시 성동구 상원10길 4,성수1가제2동,37.549015,127.048405,100.0
MA010120220804046921,제주올레포차 2호점,한식,0.0,-0.5,33.33,0,0,서울특별시 성동구 상원10길 4-1,성수1가제2동,37.549079,127.048538,100.0
MA0101202301A0029092,슬로우캘리 뚝섬역점,서양식,0.0,1.8,10.71,0,0,서울특별시 성동구 상원10길 4-1,성수1가제2동,37.549079,127.048538,96.4
MA010120220804855641,시원,한식,0.0,-0.57,41.67,0,0,서울특별시 성동구 상원10길 7,성수1가제2동,37.549349,127.048671,91.7
MA010120220803763570,미락바지락칼국수,한식,0.0,-0.4,13.33,0,0,서울특별시 성동구 상원10길 8,성수1가제2동,37.549235,127.048801,100.0
MA010120220804763266,스시현,일식,0.0,-0.06,29.41,0,0,서울특별시 성동구 성수일로10길 26,성수2가제3동,37.546586,127.052953,87.5
MA010120220803750707,BBQ치킨 성수2점,패스트푸드,0.0,-0.42,42.86,0,0,서울특별시 성동구 상원10나길 23,성수1가제2동,37.550302,127.048234,100.0
MA010120220803540787,성수닭발,주점,0.0,-0.76,25.0,0,0,서울특별시 성동구 상원12길 17-10,성수1가제2동,37.550912,127.049863,100.0
MA010120220812871188,nothingmatters,카페,0.0,-0.93,0.0,0,0,서울특별시 성동구 상원12길 19,성수1가제2동,37.550716,127.049802,100.0
MA010120220813439077,에이드티,서양식,0.0,0.5,14.29,0,0,서울특별시 성동구 상원12길 19,성수1가제2동,37.550716,127.049802,100.0
MA010120220812992125,디스코커피,카페,0.0,0.0,100.0,0,0,서울특별시 성동구 상원12길 28,성수1가제2동,37.550389,127.050501,100.0
MA010120220813673306,김밥 어때,분식,0.0,0.0,64.29,0,0,서울특별시 성동구 상원12길 28,성수1가제2동,37.550389,127.050501,100.0
MA010120220806594765,성일식당아들네,한식,0.0,-0.18,10.71,0,0,서울특별시 성동구 상원12길 30,성수1가제2동,37.550041,127.050664,100.0
MA010120220808603912,레스카페,카페,0.0,0.31,56.0,0,0,서울특별시 성동구 상원12길 30,성수1가제2동,37.550041,127.050664,95.2
MA010120220803754366,성수 팍스부대찌개 본점,한식,0.0,0.75,14.29,0,0,서울특별시 성동구 상원12길 30,성수1가제2동,37.550041,127.050664,100.0
MA0101202212A0079606,오씨네 덮밥,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 상원12길 30,성수1가제2동,37.550041,127.050664,90.0
MA010120220806638593,60계치킨 서울성수점,패스트푸드,0.0,0.23,18.75,0,0,서울특별시 성동구 상원12길 34,성수1가제2동,37.549538,127.050473,93.8
